,Uniform,Gaussian,Nearly Sorted,Fully Sorted,Reversed,Few Unique Values
8145,5050,-665,9741,8145,1854,9
8146,9386,8033,8146,8146,1853,3
8147,1030,1501,8147,8147,1852,6
8148,1420,8498,8148,8148,1851,7
8149,6871,-11347,8149,8149,1850,2
8150,2269,1076,2346,8150,1849,2
8151,4476,-8747,8151,8151,1848,9
8152,9895,5387,6384,8152,1847,9
8153,2647,-1565,8153,8153,1846,6
8154,4689,-10527,8577,8154,1845,2
8155,2792,-6169,8155,8155,1844,3
8156,7399,2801,8156,8156,1843,0
8157,3512,-15253,8157,8157,1842,1
8158,3127,-9141,8158,8158,1841,1
8159,2080,7610,8159,8159,1840,9
8160,5575,15688,8160,8160,1839,2
8161,9645,8391,8161,8161,1838,1
8162,3797,-3092,8162,8162,1837,5
8163,2970,-16561,8163,8163,1836,2
8164,4320,7255,8164,8164,1835,7
8165,1701,10654,8165,8165,1834,5
8166,137,-3922,8166,8166,1833,4
8167,4552,-10054,8167,8167,1832,7
8168,3903,2541,8168,8168,1831,8
8169,9399,8577,8169,8169,1830,1
8170,4101,991,8170,8170,1829,9
8171,7909,965,1778,8171,1828,4
8172,7590,-346,56,8172,1827,6
8173,8535,-5590,8173,8173,1826,2
8174,5561,-19526,8174,8174,1825,6
8175,9485,16740,8175,8175,1824,4
8176,1779,-4757,8176,8176,1823,0
8177,5026,13659,9880,8177,1822,2
8178,578,11806,8178,8178,1821,5
8179,158,4104,8179,8179,1820,2
8180,6763,-8633,8180,8180,1819,0
8181,4818,6139,8181,8181,1818,4
8182,5620,6229,8182,8182,1817,7
8183,3304,-7027,8183,8183,1816,6
8184,8901,4588,8184,8184,1815,8
8185,1092,2036,8185,8185,1814,2
8186,8523,-19264,9976,8186,1813,1
8187,8811,-5571,8187,8187,1812,7
8188,40,-9098,7450,8188,1811,5
8189,3677,4157,8189,8189,1810,7
8190,4944,1855,8190,8190,1809,1
8191,7600,-1387,8191,8191,1808,8
8192,5392,4535,8192,8192,1807,4
8193,3062,-1017,2593,8193,1806,6
8194,5395,10182,8194,8194,1805,4
8195,3334,1481,8195,8195,1804,3
8196,5694,12205,8196,8196,1803,3
8197,7835,-12685,8197,8197,1802,7
8198,9108,9801,4326,8198,1801,0
8199,4593,-4360,8199,8199,1800,9
8200,8762,17963,3701,8200,1799,6
8201,7766,17102,8201,8201,1798,0
8202,8502,-3006,8202,8202,1797,5
8203,1356,5297,8203,8203,1796,7
8204,8719,5855,8204,8204,1795,4
8205,1347,649,8205,8205,1794,9
8206,6494,-11760,8206,8206,1793,4
8207,2618,7806,8207,8207,1792,1
8208,9833,1789,8208,8208,1791,7
8209,3819,-12740,8209,8209,1790,7
8210,5544,-4077,8210,8210,1789,4
8211,7521,6152,8211,8211,1788,7
8212,8899,-1555,8560,8212,1787,8
8213,4084,877,8213,8213,1786,1
8214,5155,-11420,8777,8214,1785,1
8215,7644,-907,8215,8215,1784,3
8216,4129,479,8216,8216,1783,7
8217,5334,-17579,8217,8217,1782,2
8218,7842,-10091,8218,8218,1781,7
8219,5619,-13316,8219,8219,1780,7
8220,8972,6271,8220,8220,1779,6
8221,8609,1895,8221,8221,1778,1
8222,2761,-8404,110,8222,1777,1
8223,3528,3142,8223,8223,1776,2
8224,5618,-11973,4244,8224,1775,4
8225,7434,-6383,8225,8225,1774,9
8226,5006,18396,8226,8226,1773,2
8227,9565,10084,8227,8227,1772,1
8228,9989,14116,8228,8228,1771,9
8229,153,10659,8229,8229,1770,4
8230,8263,12692,8230,8230,1769,6
8231,8458,-528,9712,8231,1768,5
8232,1824,-28533,1417,8232,1767,6
8233,3400,-3211,6670,8233,1766,4
8234,6107,2933,8234,8234,1765,4
8235,2489,12450,8235,8235,1764,0
8236,3482,-4366,8236,8236,1763,9
8237,8443,1993,8237,8237,1762,5
8238,934,-5073,8238,8238,1761,4
8239,3361,-7652,8804,8239,1760,5
8240,3546,-12662,8240,8240,1759,3
8241,9066,-4272,2883,8241,1758,5
8242,260,-1989,8242,8242,1757,5
8243,6928,-11574,8243,8243,1756,1
8244,9724,3632,8244,8244,1755,5
8245,8912,-2358,8245,8245,1754,9
8246,2769,-4870,8246,8246,1753,7
8247,3295,3702,8247,8247,1752,3
8248,5886,-5498,8248,8248,1751,9
8249,9702,-4037,8249,8249,1750,7
8250,7352,3071,8250,8250,1749,1
8251,8773,7437,8251,8251,1748,0
8252,9596,-16143,9485,8252,1747,9
8253,1314,-3771,8253,8253,1746,6
8254,4782,-7529,8254,8254,1745,8
8255,460,3307,8255,8255,1744,1
8256,4130,3169,8256,8256,1743,8
8257,3998,-281,8257,8257,1742,9
8258,4461,-12292,8258,8258,1741,5
8259,5425,-5655,8259,8259,1740,4
8260,9964,2953,8260,8260,1739,6
8261,708,10843,8261,8261,1738,8
8262,8699,-2197,8262,8262,1737,8
8263,5633,-1365,8263,8263,1736,3
8264,9682,2210,8264,8264,1735,2
8265,404,-1562,8265,8265,1734,7
8266,4985,-10916,8266,8266,1733,2
8267,7818,3352,8267,8267,1732,7
8268,1737,-4677,8268,8268,1731,1
8269,6751,-7897,8269,8269,1730,3
8270,7294,-10597,8270,8270,1729,8
8271,4333,3616,8271,8271,1728,5
8272,8571,6593,8272,8272,1727,1
8273,1163,10537,8273,8273,1726,1
8274,5615,-19756,8274,8274,1725,9
8275,7011,362,8275,8275,1724,3
8276,796,5008,5199,8276,1723,2
8277,926,-5118,8277,8277,1722,5
8278,1830,11366,8278,8278,1721,4
8279,3456,2869,8279,8279,1720,4
8280,321,-6339,8280,8280,1719,9
8281,773,11655,8281,8281,1718,4
8282,7961,-9875,8282,8282,1717,6
8283,8993,17136,8283,8283,1716,5
8284,5898,11100,6770,8284,1715,9
8285,3333,-23283,8285,8285,1714,5
8286,5408,12848,9357,8286,1713,7
8287,6225,-2626,8287,8287,1712,0
8288,2822,-11346,8288,8288,1711,2
8289,8947,4461,8289,8289,1710,3
8290,2373,24781,8290,8290,1709,0
8291,2253,2350,8291,8291,1708,6
8292,7708,13104,8292,8292,1707,0
8293,1171,746,6949,8293,1706,1
8294,6785,856,8294,8294,1705,2
8295,8181,-11940,8295,8295,1704,0
8296,9345,1075,8296,8296,1703,6
8297,8031,3124,8297,8297,1702,7
8298,89,-3236,7322,8298,1701,2
8299,3050,-4106,8299,8299,1700,1
8300,4933,-24471,8300,8300,1699,5
8301,893,9237,2553,8301,1698,0
8302,7305,1993,8302,8302,1697,9
8303,2850,-8297,8303,8303,1696,2
8304,9930,-1262,8304,8304,1695,8
8305,7127,-453,1384,8305,1694,5
8306,1922,-17229,8306,8306,1693,3
8307,6212,-3263,4479,8307,1692,4
8308,7211,-593,8308,8308,1691,4
8309,4364,5397,8309,8309,1690,0
8310,9647,42,8310,8310,1689,1
8311,3659,12718,8311,8311,1688,4
8312,3810,-24305,8312,8312,1687,2
8313,8041,10551,8313,8313,1686,5
8314,6760,-17562,8314,8314,1685,4
8315,3292,2399,8315,8315,1684,8
8316,3643,10453,698,8316,1683,8
8317,8326,2454,8317,8317,1682,7
8318,1657,-11387,8318,8318,1681,0
8319,1987,-943,8319,8319,1680,1
8320,2272,-6184,8320,8320,1679,9
8321,1517,-8144,8321,8321,1678,0
8322,7682,9589,8322,8322,1677,4
8323,2990,1772,4040,8323,1676,0
8324,5979,-212,1980,8324,1675,9
8325,7807,-8843,8325,8325,1674,2
8326,7027,-7575,8326,8326,1673,4
8327,84,-2562,8327,8327,1672,7
8328,6440,6611,8328,8328,1671,1
8329,5217,-8650,8329,8329,1670,6
8330,1372,3999,8330,8330,1669,4
8331,4915,-1693,8331,8331,1668,3
8332,7321,-14652,8332,8332,1667,2
8333,4144,-872,8333,8333,1666,2
8334,4083,13642,8334,8334,1665,1
8335,8759,2800,6971,8335,1664,1
8336,7914,3492,6835,8336,1663,2
8337,2951,-6895,8337,8337,1662,0
8338,3114,18221,8338,8338,1661,9
8339,5712,-14940,9608,8339,1660,6
8340,2477,-2246,8340,8340,1659,3
8341,1038,5902,8341,8341,1658,5
8342,8948,851,8342,8342,1657,4
8343,531,-15131,8343,8343,1656,0
8344,7994,-2142,8344,8344,1655,9
8345,5573,-5878,8345,8345,1654,0
8346,2183,5656,8346,8346,1653,7
8347,6693,-7320,8347,8347,1652,7
8348,8527,6250,8348,8348,1651,7
8349,2204,2819,8349,8349,1650,1
8350,7280,-18508,8350,8350,1649,0
8351,4062,-11657,3487,8351,1648,4
8352,3748,-9714,8352,8352,1647,3
8353,2139,4838,8353,8353,1646,7
8354,6686,7963,8354,8354,1645,4
8355,7100,16342,8355,8355,1644,4
8356,6806,-18270,8356,8356,1643,6
8357,5777,5333,8357,8357,1642,9
8358,929,-10454,8358,8358,1641,3
8359,7754,-2316,8359,8359,1640,6
8360,2870,14766,8360,8360,1639,4
8361,188,-2341,6009,8361,1638,5
8362,7172,-17773,8362,8362,1637,5
8363,8387,6799,8363,8363,1636,6
8364,6771,-5002,8364,8364,1635,0
8365,1568,-10690,3915,8365,1634,1
8366,9905,-17738,8273,8366,1633,4
8367,1139,-15284,8367,8367,1632,4
8368,9866,2392,7757,8368,1631,2
8369,1202,10503,7983,8369,1630,9
8370,7472,-9171,8370,8370,1629,3
8371,829,-2009,8371,8371,1628,7
8372,2416,-486,8372,8372,1627,2
8373,820,4020,8373,8373,1626,4
8374,5943,5352,8374,8374,1625,5
8375,5138,3510,8375,8375,1624,9
8376,1516,-7812,8376,8376,1623,9
8377,8087,16098,8377,8377,1622,7
8378,8703,-4518,2813,8378,1621,0
8379,8622,6839,7217,8379,1620,4
8380,7243,-9185,3317,8380,1619,7
8381,8152,-3627,3956,8381,1618,6
8382,8289,-11688,8382,8382,1617,0
8383,9628,911,8383,8383,1616,0
8384,3936,-749,8384,8384,1615,2
8385,9463,48,8385,8385,1614,5
8386,8044,11025,8386,8386,1613,1
8387,7248,8238,8387,8387,1612,5
8388,4696,-11547,8388,8388,1611,5
8389,1574,16941,8389,8389,1610,3
8390,920,-14944,8390,8390,1609,8
8391,4692,-13137,8391,8391,1608,9
8392,8129,8559,8392,8392,1607,6
8393,7947,-3827,8393,8393,1606,3
8394,8790,231,8394,8394,1605,1
8395,9765,19628,8395,8395,1604,8
8396,3777,8786,8396,8396,1603,1
8397,1099,10779,8397,8397,1602,8
8398,3026,-3491,6463,8398,1601,0
8399,1247,799,8399,8399,1600,1
8400,1726,-2414,8400,8400,1599,8
8401,7303,-9699,1629,8401,1598,3
8402,3772,7934,8402,8402,1597,1
8403,5132,-1068,8403,8403,1596,6
8404,2222,2072,8404,8404,1595,6
8405,6247,10482,8405,8405,1594,8
8406,5246,-4763,6071,8406,1593,8
8407,5581,17243,8407,8407,1592,9
8408,9352,-95,8408,8408,1591,9
8409,2747,-7917,5981,8409,1590,2
8410,1264,69,8410,8410,1589,0
8411,8796,-17419,8411,8411,1588,0
8412,2048,7959,8412,8412,1587,9
8413,4392,8310,8413,8413,1586,4
8414,4382,-7876,8414,8414,1585,5
8415,6046,-11114,8415,8415,1584,9
8416,6684,-8397,8416,8416,1583,8
8417,4916,-12731,8417,8417,1582,7
8418,8753,-1451,8418,8418,1581,2
8419,429,-8169,8419,8419,1580,4
8420,8069,-3386,8420,8420,1579,6
8421,6944,-9157,8421,8421,1578,9
8422,9426,3772,8422,8422,1577,7
8423,4447,9962,8423,8423,1576,6
8424,6011,4431,8424,8424,1575,3
8425,9162,-3093,8425,8425,1574,8
8426,1398,-8814,8426,8426,1573,1
8427,7625,-3305,8427,8427,1572,4
8428,3016,-20412,8428,8428,1571,4
8429,6203,2419,8429,8429,1570,3
8430,8945,8486,8430,8430,1569,4
8431,9790,2266,8431,8431,1568,1
8432,6507,12156,8432,8432,1567,1
8433,6284,-8028,8433,8433,1566,0
8434,9135,-10860,8434,8434,1565,7
8435,5340,9965,2698,8435,1564,0
8436,2579,5773,8436,8436,1563,4
8437,3694,-11122,8437,8437,1562,5
8438,8682,-12625,8438,8438,1561,3
8439,5013,-2562,8439,8439,1560,0
8440,4049,8151,2726,8440,1559,2
8441,4871,8274,9048,8441,1558,6
8442,9826,-10261,5,8442,1557,6
8443,9315,-3955,8443,8443,1556,8
8444,8180,-9903,8444,8444,1555,1
8445,1175,8674,8445,8445,1554,8
8446,6239,6045,8446,8446,1553,9
8447,2848,1556,1495,8447,1552,3
8448,9528,563,8448,8448,1551,8
8449,3589,-2082,8449,8449,1550,7
8450,783,-4162,9700,8450,1549,3
8451,5600,2833,8451,8451,1548,4
8452,6861,-6869,8452,8452,1547,5
8453,81,-5199,8453,8453,1546,2
8454,6234,4639,7374,8454,1545,9
8455,1538,-3028,8455,8455,1544,0
8456,1592,-7838,8456,8456,1543,3
8457,7320,4678,8457,8457,1542,0
8458,3402,-1735,8458,8458,1541,2
8459,2009,11633,8459,8459,1540,9
8460,2969,653,8460,8460,1539,8
8461,7882,-6826,8461,8461,1538,8
8462,244,-6087,5898,8462,1537,3
8463,6795,5484,3922,8463,1536,2
8464,4005,2945,8464,8464,1535,0
8465,7679,-712,8465,8465,1534,1
8466,3941,7905,8019,8466,1533,1
8467,2264,-6262,8467,8467,1532,4
8468,9011,4976,8468,8468,1531,7
8469,2292,-12760,8469,8469,1530,1
8470,5757,5072,3033,8470,1529,3
8471,7116,-20228,8471,8471,1528,3
8472,9146,6009,8472,8472,1527,3
8473,3772,-2499,8473,8473,1526,5
8474,6150,3389,8474,8474,1525,8
8475,1296,12613,8475,8475,1524,3
8476,8728,-5872,8476,8476,1523,1
8477,3878,15692,8477,8477,1522,8
8478,580,6301,1323,8478,1521,5
8479,8532,-70,8479,8479,1520,7
8480,1039,-7752,8480,8480,1519,8
8481,3891,-14975,8481,8481,1518,2
8482,5041,8723,8482,8482,1517,8
8483,1197,4345,8483,8483,1516,2
8484,494,4179,8484,8484,1515,6
8485,5298,23496,8485,8485,1514,1
8486,244,-14522,8486,8486,1513,8
8487,7480,3659,8487,8487,1512,6
8488,5135,-4357,8488,8488,1511,3
8489,744,-11573,8489,8489,1510,9
8490,82,-4298,4718,8490,1509,8
8491,4119,19983,8491,8491,1508,7
8492,490,1150,8492,8492,1507,8
8493,9705,-291,8493,8493,1506,6
8494,7655,-16109,8494,8494,1505,2
8495,258,5793,8495,8495,1504,0
8496,1144,-280,8496,8496,1503,0
8497,1905,-5139,8497,8497,1502,1
8498,7668,125,8498,8498,1501,3
8499,8619,-6611,9764,8499,1500,6
8500,4670,9591,3305,8500,1499,3
8501,1290,-8294,8501,8501,1498,6
8502,5119,15172,8502,8502,1497,5
8503,3195,-2332,8503,8503,1496,9
8504,7539,2115,8504,8504,1495,3
8505,7679,5386,8505,8505,1494,9
8506,4826,-9629,8506,8506,1493,6
8507,3704,254,8507,8507,1492,0
8508,3110,-7164,8508,8508,1491,2
8509,865,1190,8509,8509,1490,2
8510,1266,-10550,3935,8510,1489,9
8511,8553,-2315,8511,8511,1488,4
8512,5433,23095,8512,8512,1487,7
8513,2663,-18746,3296,8513,1486,6
8514,4064,3157,8514,8514,1485,2
8515,2940,-301,8515,8515,1484,0
8516,5227,9594,8516,8516,1483,9
8517,6921,7321,8517,8517,1482,8
8518,5951,18637,8518,8518,1481,7
8519,4406,13030,8519,8519,1480,9
8520,1816,-6188,8520,8520,1479,6
8521,5844,2418,8521,8521,1478,8
8522,6436,-8865,8522,8522,1477,3
8523,86,3979,8523,8523,1476,4
8524,504,11408,8524,8524,1475,9
8525,7196,-2346,8525,8525,1474,6
8526,7551,-13830,8526,8526,1473,3
8527,8982,10292,8527,8527,1472,5
8528,7466,826,8528,8528,1471,2
8529,5705,1455,8529,8529,1470,2
8530,7375,-2459,1650,8530,1469,6
8531,1534,-837,8531,8531,1468,4
8532,23,-10681,8532,8532,1467,2
8533,3421,-256,8533,8533,1466,0
8534,4865,3188,8534,8534,1465,1
8535,3748,6115,8535,8535,1464,3
8536,5799,1085,8536,8536,1463,9
8537,846,-1565,8537,8537,1462,6
8538,6392,-4230,8538,8538,1461,7
8539,6496,-15108,4786,8539,1460,8
8540,489,241,8540,8540,1459,8
8541,8484,-3966,9821,8541,1458,1
8542,2385,-7995,8542,8542,1457,3
8543,2784,1817,9628,8543,1456,3
8544,9790,12345,9316,8544,1455,4
8545,239,60,8545,8545,1454,9
8546,2721,23859,8546,8546,1453,9
8547,2409,6413,8547,8547,1452,9
8548,6406,10888,8548,8548,1451,6
8549,1293,13300,8549,8549,1450,9
8550,2380,-802,8550,8550,1449,0
8551,7476,-13356,8551,8551,1448,3
8552,2464,-1875,8552,8552,1447,7
8553,8259,212,8553,8553,1446,8
8554,6130,6139,8554,8554,1445,5
8555,1044,-17233,8555,8555,1444,7
8556,2949,16531,8556,8556,1443,0
8557,1560,1485,8557,8557,1442,7
8558,588,-1997,8558,8558,1441,9
8559,8912,1909,8559,8559,1440,1
8560,8803,-2193,8560,8560,1439,3
8561,2092,1590,8561,8561,1438,1
8562,4821,-6001,968,8562,1437,7
8563,7835,22230,8563,8563,1436,6
8564,9897,-14452,8564,8564,1435,0
8565,6908,-4983,8565,8565,1434,2
8566,822,-12855,120,8566,1433,8
8567,3788,-6916,8567,8567,1432,1
8568,1520,-521,6364,8568,1431,5
8569,7100,-15230,8569,8569,1430,2
8570,3211,5045,8570,8570,1429,9
8571,8364,11988,8571,8571,1428,4
8572,209,9179,8572,8572,1427,2
8573,9854,-17386,8573,8573,1426,4
8574,910,-8604,8574,8574,1425,8
8575,1873,-6730,8575,8575,1424,2
8576,974,-15300,8576,8576,1423,8
8577,9771,-2650,8577,8577,1422,9
8578,2690,-481,8578,8578,1421,8
8579,343,-5897,8579,8579,1420,5
8580,5826,6326,8580,8580,1419,8
8581,644,-10949,8581,8581,1418,6
8582,2509,-4877,8582,8582,1417,2
8583,7145,-11521,7687,8583,1416,9
8584,6053,-12295,8584,8584,1415,5
8585,710,6879,8585,8585,1414,0
8586,1557,136,8586,8586,1413,9
8587,2945,25022,8587,8587,1412,4
8588,923,-814,8588,8588,1411,3
8589,2819,2773,8589,8589,1410,1
8590,3770,-10003,8590,8590,1409,1
8591,3740,184,8591,8591,1408,7
8592,8811,7931,8592,8592,1407,7
8593,2714,-19490,8593,8593,1406,9
8594,4830,-1559,8594,8594,1405,1
8595,5442,-11386,8595,8595,1404,1
8596,8468,2679,8510,8596,1403,2
8597,1370,-5185,8597,8597,1402,4
8598,2028,2160,8598,8598,1401,3
8599,1133,5981,8599,8599,1400,9
8600,4480,-8497,8600,8600,1399,4
8601,2565,-24063,8601,8601,1398,6
8602,6240,13576,8602,8602,1397,9
8603,9559,4482,8603,8603,1396,7
8604,630,4559,8604,8604,1395,4
8605,4902,8421,4195,8605,1394,6
8606,6387,6197,8606,8606,1393,2
8607,3562,20958,8607,8607,1392,7
8608,3927,406,8608,8608,1391,8
8609,7397,-3730,8609,8609,1390,4
8610,8246,-7500,8610,8610,1389,1
8611,7849,-16454,3993,8611,1388,8
8612,5279,-10298,8612,8612,1387,6
8613,2567,-1541,8613,8613,1386,4
8614,4754,13133,8614,8614,1385,4
8615,5027,-2234,8615,8615,1384,2
8616,2732,2944,8616,8616,1383,2
8617,3408,15477,8617,8617,1382,2
8618,9232,11636,8618,8618,1381,4
8619,9057,17543,8619,8619,1380,4
8620,2758,7859,8620,8620,1379,6
8621,6818,9342,8621,8621,1378,6
8622,1814,1018,8622,8622,1377,4
8623,6837,10759,8623,8623,1376,5
8624,1954,9382,8624,8624,1375,0
8625,2534,8225,8625,8625,1374,9
8626,141,-647,8626,8626,1373,9
8627,2017,-2114,8627,8627,1372,8
8628,1863,22446,8628,8628,1371,5
8629,4918,-15674,8629,8629,1370,5
8630,3166,-113,8630,8630,1369,9
8631,8503,-10341,8631,8631,1368,4
8632,3749,6252,8632,8632,1367,3
8633,3492,-18386,8633,8633,1366,0
8634,3011,9875,8634,8634,1365,8
8635,3689,-9076,8635,8635,1364,6
8636,9221,-14054,8636,8636,1363,5
8637,983,2050,8637,8637,1362,7
8638,8177,5152,7185,8638,1361,1
8639,3489,-8618,8639,8639,1360,3
8640,6267,11322,8640,8640,1359,1
8641,5287,-7069,1503,8641,1358,5
8642,4508,11099,8642,8642,1357,3
8643,5311,-2683,8643,8643,1356,4
8644,684,15378,6732,8644,1355,7
8645,6894,9467,8645,8645,1354,3
8646,7789,7457,8646,8646,1353,0
8647,1920,-16990,8647,8647,1352,0
8648,2363,-7011,8648,8648,1351,1
8649,7153,24027,8649,8649,1350,9
8650,2001,15045,8650,8650,1349,3
8651,6307,7038,8651,8651,1348,9
8652,645,26501,6358,8652,1347,2
8653,1999,8648,4688,8653,1346,9
8654,231,-12868,8654,8654,1345,7
8655,8045,2638,8655,8655,1344,2
8656,9079,4464,8656,8656,1343,2
8657,2560,-215,8657,8657,1342,7
8658,6446,3299,8658,8658,1341,9
8659,8433,7170,8659,8659,1340,3
8660,5737,-9008,8660,8660,1339,5
8661,7505,3258,8661,8661,1338,1
8662,426,317,8662,8662,1337,8
8663,8802,-13405,8663,8663,1336,5
8664,5326,11163,8664,8664,1335,8
8665,3119,3883,2657,8665,1334,3
8666,4492,-13067,215,8666,1333,2
8667,5763,2982,8667,8667,1332,0
8668,1656,-10055,8668,8668,1331,2
8669,7685,6793,8669,8669,1330,3
8670,5520,14349,8670,8670,1329,8
8671,1550,14175,768,8671,1328,4
8672,8964,-4676,8672,8672,1327,0
8673,927,-27178,8673,8673,1326,7
8674,3563,-14357,8674,8674,1325,1
8675,8573,-23017,8675,8675,1324,7
8676,8079,16166,8676,8676,1323,8
8677,6172,3651,8677,8677,1322,8
8678,7503,3756,8678,8678,1321,1
8679,1708,-8489,8679,8679,1320,7
8680,9381,-1363,8680,8680,1319,9
8681,5977,5540,8681,8681,1318,5
8682,7767,-2932,8682,8682,1317,9
8683,7266,-12327,8683,8683,1316,1
8684,3297,-7846,8684,8684,1315,2
8685,3012,6769,8685,8685,1314,6
8686,7723,10482,8686,8686,1313,8
8687,2167,-9936,8599,8687,1312,3
8688,2707,1794,8688,8688,1311,9
8689,2093,14911,8689,8689,1310,9
8690,7518,8279,5176,8690,1309,0
8691,976,-82,8691,8691,1308,5
8692,1092,3341,8692,8692,1307,8
8693,6535,-4527,8693,8693,1306,8
8694,8025,3313,8694,8694,1305,0
8695,4556,2816,8695,8695,1304,4
8696,7682,3616,8696,8696,1303,6
8697,3497,-21331,8697,8697,1302,7
8698,9610,-4366,8698,8698,1301,7
8699,4247,5558,8699,8699,1300,0
8700,2793,-2282,8700,8700,1299,7
8701,1364,-3471,8701,8701,1298,7
8702,9933,-1790,8702,8702,1297,2
8703,7912,-18676,2450,8703,1296,8
8704,3989,-4276,8704,8704,1295,9
8705,5827,7472,8705,8705,1294,0
8706,2614,12895,8706,8706,1293,3
8707,288,4347,8707,8707,1292,1
8708,6407,-4742,8708,8708,1291,7
8709,7987,-2316,8709,8709,1290,6
8710,8071,-1165,8710,8710,1289,0
8711,4637,4603,8711,8711,1288,8
8712,3063,21324,8712,8712,1287,6
8713,5530,3434,8713,8713,1286,1
8714,3852,-7775,5252,8714,1285,4
8715,56,-7787,8715,8715,1284,8
8716,4405,10102,8716,8716,1283,4
8717,2372,-13314,8717,8717,1282,8
8718,5692,13428,8718,8718,1281,1
8719,8680,11021,8719,8719,1280,2
8720,2066,-14177,8720,8720,1279,8
8721,4641,-12432,8721,8721,1278,0
8722,8227,-10122,8722,8722,1277,3
8723,7108,-13556,8723,8723,1276,5
8724,857,-1615,8724,8724,1275,5
8725,4127,-4818,8725,8725,1274,6
8726,9939,-8602,2333,8726,1273,6
8727,6069,4049,8727,8727,1272,0
8728,7590,4947,8728,8728,1271,1
8729,8168,376,101,8729,1270,8
8730,9319,-7902,8730,8730,1269,4
8731,8225,-2308,8731,8731,1268,9
8732,6511,-7048,8060,8732,1267,1
8733,945,3107,8733,8733,1266,8
8734,7604,210,8734,8734,1265,8
8735,8681,6030,8735,8735,1264,2
8736,8729,-4211,8736,8736,1263,9
8737,7343,12442,8737,8737,1262,5
8738,6522,3026,8738,8738,1261,6
8739,3097,-5999,8739,8739,1260,6
8740,8153,23870,8740,8740,1259,6
8741,1504,-2676,4579,8741,1258,9
8742,410,-6686,8742,8742,1257,1
8743,5744,9427,8743,8743,1256,0
8744,8156,-7367,8744,8744,1255,3
8745,3606,3205,8745,8745,1254,3
8746,5740,3377,8746,8746,1253,1
8747,8419,-16899,8747,8747,1252,9
8748,3584,-4301,2434,8748,1251,5
8749,2397,-5973,8749,8749,1250,9
8750,6362,-11897,8750,8750,1249,0
8751,8571,-1230,8751,8751,1248,9
8752,4066,-9168,8752,8752,1247,3
8753,4398,4445,8104,8753,1246,0
8754,3931,1184,1929,8754,1245,7
8755,5201,-24011,8755,8755,1244,9
8756,8644,3326,8756,8756,1243,4
8757,2499,2201,8757,8757,1242,0
8758,149,6204,8758,8758,1241,9
8759,4286,-9547,8759,8759,1240,4
8760,7862,8175,8760,8760,1239,1
8761,8301,-11518,8761,8761,1238,5
8762,393,5225,8762,8762,1237,4
8763,7921,-20635,8763,8763,1236,3
8764,604,8052,8764,8764,1235,6
8765,1335,-19513,8765,8765,1234,9
8766,2076,15692,8766,8766,1233,9
8767,4447,17146,5780,8767,1232,4
8768,5207,-2719,8768,8768,1231,6
8769,6641,-5369,8769,8769,1230,5
8770,2561,-14221,8770,8770,1229,6
8771,3343,-11209,8771,8771,1228,5
8772,2017,3872,8772,8772,1227,8
8773,6452,-4487,8773,8773,1226,9
8774,7037,-12336,8774,8774,1225,9
8775,3609,1703,8775,8775,1224,1
8776,1076,-302,8776,8776,1223,4
8777,7113,-16210,8777,8777,1222,9
8778,5956,215,8778,8778,1221,4
8779,5833,-13948,8779,8779,1220,3
8780,5587,22973,8780,8780,1219,6
8781,8020,2502,8781,8781,1218,7
8782,8588,-8861,8782,8782,1217,1
8783,1538,-4061,8783,8783,1216,0
8784,8604,16567,8784,8784,1215,5
8785,324,10645,8785,8785,1214,1
8786,7765,-6869,8786,8786,1213,9
8787,5069,10186,8787,8787,1212,8
8788,6045,-13967,8788,8788,1211,9
8789,9648,12206,8789,8789,1210,0
8790,8757,156,3994,8790,1209,7
8791,7554,-810,8791,8791,1208,8
8792,3202,2777,8792,8792,1207,6
8793,55,-16911,8793,8793,1206,3
8794,6739,5720,8794,8794,1205,7
8795,5152,-14819,8795,8795,1204,6
8796,2863,8292,8796,8796,1203,5
8797,4923,10627,8797,8797,1202,4
8798,1532,-5416,8798,8798,1201,9
8799,4043,20165,8799,8799,1200,7
8800,5792,8587,8800,8800,1199,4
8801,2041,-3879,9373,8801,1198,3
8802,139,-12300,8941,8802,1197,1
8803,749,5004,5644,8803,1196,7
8804,3681,-7364,8804,8804,1195,7
8805,3436,1470,8805,8805,1194,7
8806,9178,-12094,4626,8806,1193,6
8807,5363,3504,8807,8807,1192,2
8808,979,-5279,8808,8808,1191,7
8809,3030,2249,9724,8809,1190,0
8810,3984,1025,8810,8810,1189,3
8811,9626,-2782,8811,8811,1188,7
8812,9504,10363,8812,8812,1187,3
8813,8268,1612,8813,8813,1186,6
8814,2499,1117,8814,8814,1185,3
8815,7507,-9233,8815,8815,1184,0
8816,7945,-5350,8816,8816,1183,4
8817,8621,5108,8817,8817,1182,1
8818,2804,-9112,8818,8818,1181,8
8819,3623,-7035,8819,8819,1180,7
8820,2742,-2189,8820,8820,1179,6
8821,9499,-14110,1946,8821,1178,3
8822,8633,-978,8822,8822,1177,6
8823,4137,4972,8823,8823,1176,4
8824,8818,8753,8824,8824,1175,7
8825,7075,-17579,8825,8825,1174,0
8826,113,11281,8826,8826,1173,1
8827,5888,1523,8827,8827,1172,1
8828,5117,8748,8828,8828,1171,6
8829,1260,-2717,8829,8829,1170,9
8830,8082,2513,8830,8830,1169,8
8831,212,13587,8831,8831,1168,8
